,id,codigo,nomoficial,alt_izqini,alt_izqfin,alt_derini,alt_derfin,nomanter,nom_mapa,tipo_c,long,sentido,cod_sent,observa,bicisenda,lado_ciclo,recorrid_x,anio_construccion,tooltip_bi,red_jerarq,red_tp,COMUNA,COM_PAR,COM_IMPAR,BARRIO,BARRIO_PAR,BARRIO_IMP,geometry
1984,9460,8033,HUMAHUACA,4202,4300,4201,4299,,HUMAHUACA,CALLE,142.49,DECRECIENTE,-1,,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.423923093880276 -34.601599399964236, -58.425465609710905 -34.6014480547063))"
1985,9474,21060,TUCUMAN,2902,3000,2901,2999,,TUCUMAN,CALLE,94.23,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.40694585290641 -34.6016252053963, -58.40776251520053 -34.60111000864294))"
1986,9478,21060,TUCUMAN,1302,1400,1301,1399,,TUCUMAN,CALLE,130.25,CRECIENTE,1,,Ciclovías Proyectadas,"Por calzada paralela y adyacente a la vereda sur, en doble sentido de circulación",,219553917012019.0,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.385280089867535 -34.60158186665397, -58.38669736200245 -34.60165276568941))"
1987,9495,5086,ESTADO DE ISRAEL AV.,4702,4782,4701,4799,LAVALLE - RIO DE JANEIRO,AV. ESTADO DE ISRAEL,AVENIDA,111.98,CRECIENTE,1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera par,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,0,5,15,,ALMAGRO,VILLA CRESPO,"MULTILINESTRING ((-58.431156035323234 -34.60088066365743, -58.43187435512363 -34.6016968491605))"
1988,9514,8033,HUMAHUACA,4102,4200,4101,4199,,HUMAHUACA,CALLE,142.25,DECRECIENTE,-1,,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.42238321273667 -34.601750515329115, -58.423923093880276 -34.601599399964236))"
1989,9523,3199,CUCHA CUCHA,2102,2200,2101,2199,,CUCHA CUCHA,CALLE,157.39,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,15,15,15,PATERNAL,PATERNAL,PATERNAL,"MULTILINESTRING ((-58.45753311807632 -34.6017940005565, -58.45919473435534 -34.601440541244706))"
1990,9530,13118,MONTEVIDEO,602,700,601,699,,MONTEVIDEO,CALLE,120.65,DECRECIENTE,-1,,Ciclovías,,,2012.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.38953216516856 -34.60179895121941, -58.38959452996146 -34.60071256410717))"
1991,9535,2105,BOUCHARD,502,600,501,599,,BOUCHARD,CALLE,144.32,DECRECIENTE,-1,,Ciclovías,,,2010.0,Ciclovía,VÍA LOCAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.36915862826443 -34.60180570815766, -58.369293345394944 -34.60068635876266, -58.36931994335795 -34.600511728749304))"
1992,9546,3199,CUCHA CUCHA,2052,2100,2001,2099,,CUCHA CUCHA,CALLE,43.81,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.45707057133438 -34.601892430023874, -58.45753311807632 -34.6017940005565))"
1993,9552,8033,HUMAHUACA,4002,4100,4001,4099,,HUMAHUACA,CALLE,147.69,DECRECIENTE,-1,,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.42078447285654 -34.601907576766514, -58.42221423429937 -34.60176707851846, -58.42238321273667 -34.601750515329115))"
1994,9569,21060,TUCUMAN,1702,1800,1701,1799,,TUCUMAN,CALLE,118.91,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.39130233786311 -34.60191282715211, -58.39259561618995 -34.6019859788565))"
1995,9578,17003,PADILLA,402,500,401,499,,PADILLA,CALLE,98.17,DECRECIENTE,-1,corrección altura 13-1-03,Ciclovías,,,2011.0,Ciclovía,VÍA LOCAL,,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.44051490479776 -34.60204398510757, -58.44109040499388 -34.60129788265444))"
1996,9582,8033,HUMAHUACA,3902,4000,3901,3999,,HUMAHUACA,CALLE,133.27,DECRECIENTE,-1,,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.41934184576777 -34.60204932124651, -58.42078447285654 -34.601907576766514))"
1997,9594,3174,CORRIENTES AV.,4702,4800,4701,4799,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,126.13,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.43220014722129 -34.60207186790503, -58.433474650605795 -34.60164527819772))"
1998,9595,3174,CORRIENTES AV.,4692,4700,4691,4699,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,27.86,DECRECIENTE,-1,corrección nombre 9-1-03,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.43189660979431 -34.60207967760541, -58.43220014722129 -34.60207186790503))"
1999,9598,21060,TUCUMAN,1802,1900,1801,1899,,TUCUMAN,CALLE,138.75,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.39259561618995 -34.6019859788565, -58.39280997048711 -34.601998145311406, -58.39396623101108 -34.60205578049083, -58.39410513029485 -34.60206508482813))"
2000,9627,21060,TUCUMAN,1902,2000,1901,1999,,TUCUMAN,CALLE,131.84,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.39410513029485 -34.60206508482813, -58.39540581165655 -34.60215215481651, -58.395537728155276 -34.602160749401556))"
2001,9637,21060,TUCUMAN,2002,2100,2001,2099,,TUCUMAN,CALLE,136.19,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.395537728155276 -34.602160749401556, -58.39567424340578 -34.60216969851077, -58.39702182683442 -34.60218508604644))"
2002,9648,22012,"URIBURU JOSE E., Pres.",602,700,601,699,ANDES,PRES.JOSE E. URIBURU,CALLE,125.88,CRECIENTE,1,,Ciclovías,,,2015.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.3985002253691 -34.602202781796265, -58.39862357146964 -34.6010726893811))"
2003,9658,21060,TUCUMAN,2302,2400,2301,2399,,TUCUMAN,CALLE,108.57,CRECIENTE,1,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.39972065319308 -34.602221381840096, -58.40090414130736 -34.602210302461906))"
2004,9667,3174,CORRIENTES AV.,4602,4650,4601,4649,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,83.05,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.43017250814242 -34.60225570324133, -58.43107105533052 -34.60216397066395))"
2005,9677,21049,TRES ARROYOS,302,400,301,399,MONTE EGMONT,TRES ARROYOS,CALLE,113.49,CRECIENTE,1,,Ciclovías,,,2015.0,Ciclovía,VÍA LOCAL,,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.44764624167117 -34.601686511377096, -58.44863031571877 -34.60230657266329))"
2006,9713,8033,HUMAHUACA,3702,3800,3701,3799,,HUMAHUACA,CALLE,129.05,DECRECIENTE,-1,,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.41652381681793 -34.602407856363214, -58.41667143060976 -34.60237361657231, -58.41790517578575 -34.60219048749256))"
2007,9715,3174,CORRIENTES AV.,4502,4600,4501,4599,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,147.82,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.428573174401016 -34.60241906383437, -58.43017250814242 -34.60225570324133))"
2008,9723,20123,SUIPACHA,502,600,501,599,,SUIPACHA,CALLE,130.32,DECRECIENTE,-1,,Ciclovías,,,2011.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.379541136934776 -34.60245342724559, -58.37959699195719 -34.601279574888736))"
2009,9745,3174,CORRIENTES AV.,4402,4500,4401,4499,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,135.58,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.427105681052005 -34.6025648367385, -58.42835317822166 -34.602441536575014, -58.428573174401016 -34.60241906383437))"
2010,9764,2082,BILLINGHURST,602,700,601,699,,BILLINGHURST,CALLE,99.97,CRECIENTE,1,corrección numeración 17-1,Ciclovías,,,2011.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.41547160743154 -34.60265153662507, -58.41545072815431 -34.60252617444594, -58.41531490134294 -34.60175977152612))"
2011,9771,7016,"GALLARDO, ANGEL AV.",60,72,53,57,LAVALLE (parcial) - CHUBUT - RIO DE JANEIRO (parci,AV. ANGEL GALLARDO,AVENIDA,20.54,CRECIENTE,1,,Ciclovías Proyectadas,Por calzada paralela y adyacente a la acera par,,3922025082020.0,Ciclovía proyectada,VÍA DISTRIBUIDORA PRINCIPAL,,0,5,15,,ALMAGRO,VILLA CRESPO,"MULTILINESTRING ((-58.43314344211265 -34.60257802782761, -58.43333571585996 -34.602672865357576))"
2012,9820,3174,CORRIENTES AV.,4202,4300,4201,4299,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,142.42,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.424104927026704 -34.60286187193771, -58.42484225675542 -34.602788654754264, -58.425646529667695 -34.602709115667004))"
2013,9821,7136,"GUEVARA, TRINIDAD",2,50,1,49,,TRINIDAD GUEVARA,CALLE,87.44,CRECIENTE,1,Asignación de Sentido de Circulación de O a E según Res.  N° 852/SSTRANS/14 en BO 4549 del 29/12/2014 - Confirmación según Ley Nº 5406 en B.O. 4801 del 15/1/2016 – Sentido según Res. 401/SECTRANS/19 en BO 5685 del 26/08/2019,Ciclovías Proyectadas,Por calzada paralela y adyacente a la acera impar,,2.019392202508202e+16,Ciclovía proyectada,VÍA LOCAL,,1,1,1,PUERTO MADERO,PUERTO MADERO,PUERTO MADERO,"MULTILINESTRING ((-58.368190051971865 -34.602832084772196, -58.367242662850416 -34.60274542587251))"
2014,9869,17003,PADILLA,302,400,301,399,,PADILLA,CALLE,126.29,DECRECIENTE,-1,corrección altura 13-1-03,Ciclovías,,,2011.0,Ciclovía,VÍA LOCAL,,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.43977453487653 -34.60300371826226, -58.44051490479776 -34.60204398510757))"
2015,9871,1008,"ACUÑA DE FIGUEROA, FRANCISCO",702,800,701,799,ALMAGRO,FRANCISCO ACUÑA DE FIGUEROA,CALLE,141.24,DECRECIENTE,-1,,Ciclovías,,,2015.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.42256050794887 -34.60301517117374, -58.422536825392484 -34.60285297773643, -58.42238321273667 -34.601750515329115))"
2016,9872,3174,CORRIENTES AV.,4102,4200,4101,4199,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,142.69,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.42256050794887 -34.60301517117374, -58.424104927026704 -34.60286187193771))"
2017,9877,5001,ECUADOR,602,700,601,699,,ECUADOR,CALLE,160.7,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.407410351275196 -34.603021918859056, -58.40694585290641 -34.6016252053963))"
2018,9881,3174,CORRIENTES AV.,102,200,101,199,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,99.39318927715412,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.36901515496271 -34.60290758538501, -58.369187175847856 -34.60292328179558, -58.369935385549425 -34.602988646283464, -58.37009315456111 -34.60299699194818))"
2019,9895,3174,CORRIENTES AV.,202,300,201,299,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,63.08487220615663,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.3704125010713 -34.603013905923135, -58.37061924196509 -34.60302487238799, -58.37109827562857 -34.60305643294922))"
2020,9934,3174,CORRIENTES AV.,402,500,401,499,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,127.78,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.37246477984885 -34.60314633243527, -58.372579322419064 -34.603153882550735, -58.37385386107077 -34.60323200775726))"
2021,9951,22012,"URIBURU JOSE E., Pres.",502,600,501,599,ANDES,PRES.JOSE E. URIBURU,CALLE,122.7,CRECIENTE,1,,Ciclovías,,,2015.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.39837332142515 -34.60330385746793, -58.39848915995198 -34.602304326733375, -58.3985002253691 -34.602202781796265))"
2022,9976,3174,CORRIENTES AV.,602,700,601,699,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,132.67,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.375220377674225 -34.60331574954359, -58.37666269180612 -34.603404177825354))"
2023,9986,3174,CORRIENTES AV.,3802,3900,3801,3899,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,136.63,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.41803393618888 -34.60346830093979, -58.419512449510705 -34.603319472068954))"
2024,10004,3174,CORRIENTES AV.,702,800,701,799,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,129.9,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.37666269180612 -34.603404177825354, -58.37807494661316 -34.60349066663076))"
2025,10012,21049,TRES ARROYOS,502,600,501,599,MONTE EGMONT,TRES ARROYOS,CALLE,118.8231102432746,CRECIENTE,1,Redigitalización en Enero 2019 según agregado de ejes en Av Honorio Pueyrredón por el boulevard,Ciclovías,,,2015.0,Ciclovía,VÍA LOCAL,,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.44956406260256 -34.602896908379364, -58.44972698436774 -34.60299854101917, -58.4505986788313 -34.603541459918176))"
2026,10025,7016,"GALLARDO, ANGEL AV.",102,200,101,199,LAVALLE (parcial) - CHUBUT - RIO DE JANEIRO (parci,AV. ANGEL GALLARDO,AVENIDA,132.22,CRECIENTE,1,,Ciclovías Proyectadas,Por calzada paralela y adyacente a la acera par,,3922025082020.0,Ciclovía proyectada,VÍA DISTRIBUIDORA PRINCIPAL,,0,6,15,,CABALLITO,VILLA CRESPO,"MULTILINESTRING ((-58.433915519999786 -34.602959067006005, -58.43497329606699 -34.60348101511351, -58.43514990350268 -34.603574367238316))"
2027,10031,3174,CORRIENTES AV.,802,900,801,899,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,128.78,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.37807494661316 -34.60349066663076, -58.37947502603065 -34.60357642649161))"
2028,10034,3174,CORRIENTES AV.,3702,3800,3701,3799,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,118.75,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.41674884583653 -34.60359767850516, -58.41803393618888 -34.60346830093979))"
2029,10043,3174,CORRIENTES AV.,902,1000,901,999,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,138.33,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.37947502603065 -34.60357642649161, -58.38097892231629 -34.60366857849586))"
2030,10061,3174,CORRIENTES AV.,1082,1100,1081,1099,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,18.75,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.382004966172154 -34.60373539415706, -58.38220928185864 -34.6037389808701))"
2031,10071,2082,BILLINGHURST,502,600,501,599,,BILLINGHURST,CALLE,129.05,CRECIENTE,1,corrección numeración 17-1,Ciclovías,,,2011.0,Ciclovía,VÍA LOCAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.41566308698492 -34.603804023063866, -58.41547160743154 -34.60265153662507))"
2032,10081,3174,CORRIENTES AV.,1102,1200,1101,1199,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,138.48,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.38220928185864 -34.6037389808701, -58.38371514660011 -34.60382736801033))"
2033,10113,3174,CORRIENTES AV.,1302,1400,1301,1399,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,127.79,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,20202020.0,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.385136276420454 -34.60391075266488, -58.386345776279285 -34.603981663354034, -58.38652589838241 -34.60399226993417))"
2034,10132,3174,CORRIENTES AV.,3202,3300,3201,3299,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,128.39,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.41034706273563 -34.604029511198405, -58.410477714170646 -34.604025553686014, -58.41158734660618 -34.60407673399261, -58.41174473497328 -34.60408264575259))"
2035,10147,3174,CORRIENTES AV.,1402,1500,1401,1499,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,120.78,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,20202020.0,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.38659453936207 -34.6039977357194, -58.38790510672277 -34.60410228648582))"
2036,10152,3174,CORRIENTES AV.,3102,3200,3101,3199,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,131.54,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,3,3,3,BALVANERA,BALVANERA,BALVANERA,"MULTILINESTRING ((-58.40891736152724 -34.60411824986078, -58.40918565837051 -34.604095340639596, -58.410088655567414 -34.604037427066295, -58.41034706273563 -34.604029511198405))"
2037,10156,3174,CORRIENTES AV.,3402,3500,3401,3499,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,123.07,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,3.922025082020202e+16,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,5,5,5,ALMAGRO,ALMAGRO,ALMAGRO,"MULTILINESTRING ((-58.413185929676175 -34.60413683853385, -58.41334774692832 -34.60414296131577, -58.414358760121324 -34.60404372167544, -58.41451642455954 -34.60401469987806))"
2038,10170,3174,CORRIENTES AV.,1502,1600,1501,1599,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,137.28,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,20202020.0,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.38790510672277 -34.60410228648582, -58.38923058376845 -34.604204789944355, -58.389395118444014 -34.60421805892092))"
2039,10171,13118,MONTEVIDEO,402,500,401,499,,MONTEVIDEO,CALLE,134.08,DECRECIENTE,-1,,Ciclovías,,,2012.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.389395118444014 -34.60421805892092, -58.389402584891826 -34.60405784984096, -58.38946261887158 -34.603010687722474))"
2040,10178,20074,SARMIENTO,202,300,201,299,CUYO,SARMIENTO,CALLE,60.47983995729795,CRECIENTE,1,,Ciclovías,,,2014.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.37035886288971 -34.60420447324621, -58.37101622003 -34.604246599424705))"
2041,10182,7016,"GALLARDO, ANGEL AV.",202,300,201,299,LAVALLE (parcial) - CHUBUT - RIO DE JANEIRO (parci,AV. ANGEL GALLARDO,AVENIDA,155.91,CRECIENTE,1,,Ciclovías Proyectadas,Por calzada paralela y adyacente a la acera par,,3922025082020.0,Ciclovía proyectada,VÍA DISTRIBUIDORA PRINCIPAL,,0,6,15,,CABALLITO,VILLA CRESPO,"MULTILINESTRING ((-58.43514990350268 -34.603574367238316, -58.435339539813555 -34.603674553180205, -58.43661763839414 -34.604282806148774))"
2042,10197,3199,CUCHA CUCHA,1602,1700,1601,1699,,CUCHA CUCHA,CALLE,102.18,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.454507990348155 -34.60433984429424, -58.45518345274707 -34.60360748582257))"
2043,10208,20074,SARMIENTO,102,200,101,199,CUYO,SARMIENTO,CALLE,105.22760217129965,PEATONAL,0,Calles cerradas al Tránsito vehicular desde la Inauguración del Centro Cultural Kirchner (Mayo de 2015) (antes Sentido Creciente),Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.36882034041494 -34.60423077846655, -58.36988642881877 -34.604344614351746, -58.36994625028017 -34.60431117045978))"
2044,10223,3174,CORRIENTES AV.,1702,1800,1701,1799,TRIUNVIRATO (parcial),AV. CORRIENTES,AVENIDA,135.02,DECRECIENTE,-1,,Ciclovías mano única,Por calzada paralela y adyacente a la acera impar,,20202020.0,Ciclovía mano única,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.39082287618787 -34.60433328323259, -58.39228965665492 -34.60443527392531))"
