centroide,cantidad_ciclistas,año,turno,barrios
378,3,2014-01-01,mañana,PALERMO
378,41,2014-01-01,tarde,PALERMO
378,7,2015-01-01,mañana,PALERMO
378,50,2015-01-01,tarde,PALERMO
378,25,2016-01-01,mañana,PALERMO
378,46,2016-01-01,tarde,PALERMO
378,17,2017-01-01,mañana,PALERMO
378,49,2017-01-01,tarde,PALERMO
378,48,2018-01-01,mañana,PALERMO
378,56,2018-01-01,tarde,PALERMO
376,32,2013-01-01,mañana,PALERMO
376,75,2013-01-01,tarde,PALERMO
376,59,2014-01-01,mañana,PALERMO
376,83,2014-01-01,tarde,PALERMO
376,32,2015-01-01,mañana,PALERMO
376,101,2015-01-01,tarde,PALERMO
376,59,2016-01-01,mañana,PALERMO
376,86,2016-01-01,tarde,PALERMO
376,38,2017-01-01,mañana,PALERMO
376,80,2017-01-01,tarde,PALERMO
376,50,2018-01-01,mañana,PALERMO
376,99,2018-01-01,tarde,PALERMO
352,13,2013-01-01,mañana,PALERMO
352,13,2013-01-01,tarde,PALERMO
352,0,2014-01-01,mañana,PALERMO
352,17,2014-01-01,tarde,PALERMO
352,2,2015-01-01,mañana,PALERMO
352,20,2015-01-01,tarde,PALERMO
352,9,2016-01-01,mañana,PALERMO
352,15,2016-01-01,tarde,PALERMO
352,10,2017-01-01,mañana,PALERMO
352,17,2017-01-01,tarde,PALERMO
352,15,2018-01-01,mañana,PALERMO
352,17,2018-01-01,tarde,PALERMO
379,26,2013-01-01,mañana,PALERMO
379,37,2013-01-01,tarde,PALERMO
379,53,2014-01-01,mañana,PALERMO
379,30,2014-01-01,tarde,PALERMO
379,30,2015-01-01,mañana,PALERMO
379,13,2015-01-01,tarde,PALERMO
379,28,2016-01-01,mañana,PALERMO
379,17,2016-01-01,tarde,PALERMO
379,21,2017-01-01,mañana,PALERMO
379,24,2017-01-01,tarde,PALERMO
379,39,2018-01-01,mañana,PALERMO
379,35,2018-01-01,tarde,PALERMO
377,37,2013-01-01,mañana,PALERMO
377,36,2013-01-01,tarde,PALERMO
377,0,2014-01-01,mañana,PALERMO
377,34,2014-01-01,tarde,PALERMO
377,37,2015-01-01,mañana,PALERMO
377,25,2015-01-01,tarde,PALERMO
377,40,2016-01-01,mañana,PALERMO
377,17,2016-01-01,tarde,PALERMO
377,26,2017-01-01,mañana,PALERMO
377,34,2017-01-01,tarde,PALERMO
380,18,2013-01-01,mañana,PALERMO
380,40,2013-01-01,tarde,PALERMO
380,20,2014-01-01,mañana,PALERMO
380,29,2014-01-01,tarde,PALERMO
380,21,2015-01-01,mañana,PALERMO
380,23,2015-01-01,tarde,PALERMO
380,24,2016-01-01,mañana,PALERMO
380,31,2016-01-01,tarde,PALERMO
380,24,2017-01-01,mañana,PALERMO
380,57,2017-01-01,tarde,PALERMO
380,34,2018-01-01,mañana,PALERMO
380,46,2018-01-01,tarde,PALERMO
390,11,2013-01-01,mañana,PALERMO
390,39,2013-01-01,tarde,PALERMO
390,40,2014-01-01,mañana,PALERMO
390,81,2014-01-01,tarde,PALERMO
390,49,2015-01-01,mañana,PALERMO
390,21,2015-01-01,tarde,PALERMO
390,50,2016-01-01,mañana,PALERMO
390,81,2016-01-01,tarde,PALERMO
390,42,2017-01-01,mañana,PALERMO
390,62,2017-01-01,tarde,PALERMO
390,54,2018-01-01,mañana,PALERMO
390,95,2018-01-01,tarde,PALERMO
388,32,2013-01-01,mañana,PALERMO
388,31,2013-01-01,tarde,PALERMO
388,21,2014-01-01,mañana,PALERMO
388,24,2014-01-01,tarde,PALERMO
388,39,2015-01-01,mañana,PALERMO
388,18,2015-01-01,tarde,PALERMO
388,33,2016-01-01,mañana,PALERMO
388,27,2016-01-01,tarde,PALERMO
388,15,2017-01-01,mañana,PALERMO
388,34,2017-01-01,tarde,PALERMO
600,5,2013-01-01,mañana,SAAVEDRA
600,4,2013-01-01,tarde,SAAVEDRA
600,3,2014-01-01,mañana,SAAVEDRA
600,5,2014-01-01,tarde,SAAVEDRA
600,8,2015-01-01,mañana,SAAVEDRA
600,6,2015-01-01,tarde,SAAVEDRA
600,7,2016-01-01,mañana,SAAVEDRA
600,4,2016-01-01,tarde,SAAVEDRA
600,9,2017-01-01,mañana,SAAVEDRA
600,5,2017-01-01,tarde,SAAVEDRA
600,5,2018-01-01,mañana,SAAVEDRA
600,7,2018-01-01,tarde,SAAVEDRA
601,6,2013-01-01,mañana,SAAVEDRA
601,4,2013-01-01,tarde,SAAVEDRA
601,7,2014-01-01,mañana,SAAVEDRA
601,6,2014-01-01,tarde,SAAVEDRA
601,8,2015-01-01,mañana,SAAVEDRA
601,6,2015-01-01,tarde,SAAVEDRA
601,2,2016-01-01,mañana,SAAVEDRA
601,8,2016-01-01,tarde,SAAVEDRA
601,4,2017-01-01,mañana,SAAVEDRA
601,6,2017-01-01,tarde,SAAVEDRA
601,11,2018-01-01,mañana,SAAVEDRA
601,8,2018-01-01,tarde,SAAVEDRA
602,15,2013-01-01,mañana,SAAVEDRA
602,11,2013-01-01,tarde,SAAVEDRA
602,7,2014-01-01,mañana,SAAVEDRA
602,11,2014-01-01,tarde,SAAVEDRA
602,9,2015-01-01,mañana,SAAVEDRA
602,14,2015-01-01,tarde,SAAVEDRA
602,14,2016-01-01,mañana,SAAVEDRA
602,10,2016-01-01,tarde,SAAVEDRA
602,11,2017-01-01,mañana,SAAVEDRA
602,9,2017-01-01,tarde,SAAVEDRA
602,10,2018-01-01,mañana,SAAVEDRA
602,27,2018-01-01,tarde,SAAVEDRA
603,9,2013-01-01,mañana,SAAVEDRA
603,3,2013-01-01,tarde,SAAVEDRA
603,1,2014-01-01,mañana,SAAVEDRA
603,11,2014-01-01,tarde,SAAVEDRA
603,7,2015-01-01,mañana,SAAVEDRA
603,6,2015-01-01,tarde,SAAVEDRA
603,8,2016-01-01,mañana,SAAVEDRA
603,15,2016-01-01,tarde,SAAVEDRA
603,9,2017-01-01,mañana,SAAVEDRA
603,15,2017-01-01,tarde,SAAVEDRA
603,8,2018-01-01,mañana,SAAVEDRA
603,17,2018-01-01,tarde,SAAVEDRA
604,8,2013-01-01,mañana,SAAVEDRA
604,3,2013-01-01,tarde,SAAVEDRA
604,6,2014-01-01,mañana,SAAVEDRA
604,8,2014-01-01,tarde,SAAVEDRA
604,10,2015-01-01,mañana,SAAVEDRA
604,9,2015-01-01,tarde,SAAVEDRA
604,11,2016-01-01,mañana,SAAVEDRA
604,5,2016-01-01,tarde,SAAVEDRA
604,7,2017-01-01,mañana,SAAVEDRA
604,8,2017-01-01,tarde,SAAVEDRA
604,3,2018-01-01,mañana,SAAVEDRA
604,12,2018-01-01,tarde,SAAVEDRA
605,3,2013-01-01,mañana,NUÃ‘EZ
605,8,2013-01-01,tarde,NUÃ‘EZ
605,3,2014-01-01,mañana,NUÃ‘EZ
605,3,2014-01-01,tarde,NUÃ‘EZ
605,3,2015-01-01,mañana,NUÃ‘EZ
605,1,2015-01-01,tarde,NUÃ‘EZ
605,4,2016-01-01,mañana,NUÃ‘EZ
605,1,2016-01-01,tarde,NUÃ‘EZ
605,1,2017-01-01,mañana,NUÃ‘EZ
605,1,2017-01-01,tarde,NUÃ‘EZ
605,3,2018-01-01,mañana,NUÃ‘EZ
605,1,2018-01-01,tarde,NUÃ‘EZ
606,13,2013-01-01,mañana,NUÃ‘EZ
606,9,2013-01-01,tarde,NUÃ‘EZ
606,11,2014-01-01,mañana,NUÃ‘EZ
606,8,2014-01-01,tarde,NUÃ‘EZ
606,10,2015-01-01,mañana,NUÃ‘EZ
606,13,2015-01-01,tarde,NUÃ‘EZ
606,18,2016-01-01,mañana,NUÃ‘EZ
606,17,2016-01-01,tarde,NUÃ‘EZ
606,10,2017-01-01,mañana,NUÃ‘EZ
606,8,2017-01-01,tarde,NUÃ‘EZ
606,18,2018-01-01,mañana,NUÃ‘EZ
606,15,2018-01-01,tarde,NUÃ‘EZ
607,3,2013-01-01,mañana,NUÃ‘EZ
607,5,2013-01-01,tarde,NUÃ‘EZ
607,3,2014-01-01,mañana,NUÃ‘EZ
607,1,2014-01-01,tarde,NUÃ‘EZ
607,2,2015-01-01,mañana,NUÃ‘EZ
607,1,2015-01-01,tarde,NUÃ‘EZ
607,2,2016-01-01,mañana,NUÃ‘EZ
607,4,2016-01-01,tarde,NUÃ‘EZ
607,4,2017-01-01,mañana,NUÃ‘EZ
607,1,2017-01-01,tarde,NUÃ‘EZ
607,1,2018-01-01,mañana,NUÃ‘EZ
607,4,2018-01-01,tarde,NUÃ‘EZ
608,5,2013-01-01,mañana,NUÃ‘EZ
608,6,2013-01-01,tarde,NUÃ‘EZ
608,3,2014-01-01,mañana,NUÃ‘EZ
608,13,2014-01-01,tarde,NUÃ‘EZ
608,11,2015-01-01,mañana,NUÃ‘EZ
608,10,2015-01-01,tarde,NUÃ‘EZ
608,7,2016-01-01,mañana,NUÃ‘EZ
608,11,2016-01-01,tarde,NUÃ‘EZ
608,9,2017-01-01,mañana,NUÃ‘EZ
608,21,2017-01-01,tarde,NUÃ‘EZ
608,15,2018-01-01,mañana,NUÃ‘EZ
608,29,2018-01-01,tarde,NUÃ‘EZ
609,7,2013-01-01,mañana,NUÃ‘EZ
609,6,2013-01-01,tarde,NUÃ‘EZ
609,8,2014-01-01,mañana,NUÃ‘EZ
609,4,2014-01-01,tarde,NUÃ‘EZ
609,6,2015-01-01,mañana,NUÃ‘EZ
609,11,2015-01-01,tarde,NUÃ‘EZ
609,8,2016-01-01,mañana,NUÃ‘EZ
609,14,2016-01-01,tarde,NUÃ‘EZ
609,4,2017-01-01,mañana,NUÃ‘EZ
609,7,2017-01-01,tarde,NUÃ‘EZ
609,8,2018-01-01,mañana,NUÃ‘EZ
609,12,2018-01-01,tarde,NUÃ‘EZ
610,7,2013-01-01,mañana,NUÃ‘EZ
610,15,2013-01-01,tarde,NUÃ‘EZ
610,3,2014-01-01,mañana,NUÃ‘EZ
610,25,2014-01-01,tarde,NUÃ‘EZ
610,10,2015-01-01,mañana,NUÃ‘EZ
610,33,2015-01-01,tarde,NUÃ‘EZ
610,16,2016-01-01,mañana,NUÃ‘EZ
610,34,2016-01-01,tarde,NUÃ‘EZ
610,21,2017-01-01,mañana,NUÃ‘EZ
610,13,2017-01-01,tarde,NUÃ‘EZ
610,6,2018-01-01,mañana,NUÃ‘EZ
610,21,2018-01-01,tarde,NUÃ‘EZ
611,11,2013-01-01,mañana,NUÃ‘EZ
611,20,2013-01-01,tarde,NUÃ‘EZ
611,4,2014-01-01,mañana,NUÃ‘EZ
611,16,2014-01-01,tarde,NUÃ‘EZ
611,21,2015-01-01,mañana,NUÃ‘EZ
611,20,2015-01-01,tarde,NUÃ‘EZ
611,21,2016-01-01,mañana,NUÃ‘EZ
611,26,2016-01-01,tarde,NUÃ‘EZ
611,19,2017-01-01,mañana,NUÃ‘EZ
611,21,2017-01-01,tarde,NUÃ‘EZ
611,19,2018-01-01,mañana,NUÃ‘EZ
611,12,2018-01-01,tarde,NUÃ‘EZ
612,8,2013-01-01,mañana,NUÃ‘EZ
612,8,2013-01-01,tarde,NUÃ‘EZ
612,2,2014-01-01,mañana,NUÃ‘EZ
612,9,2014-01-01,tarde,NUÃ‘EZ
612,6,2015-01-01,mañana,NUÃ‘EZ
612,7,2015-01-01,tarde,NUÃ‘EZ
612,14,2016-01-01,mañana,NUÃ‘EZ
612,8,2016-01-01,tarde,NUÃ‘EZ
612,8,2017-01-01,mañana,NUÃ‘EZ
612,12,2017-01-01,tarde,NUÃ‘EZ
612,9,2018-01-01,mañana,NUÃ‘EZ
612,19,2018-01-01,tarde,NUÃ‘EZ
613,7,2013-01-01,mañana,NUÃ‘EZ
613,7,2013-01-01,tarde,NUÃ‘EZ
613,1,2014-01-01,mañana,NUÃ‘EZ
613,24,2014-01-01,tarde,NUÃ‘EZ
613,18,2015-01-01,mañana,NUÃ‘EZ
613,16,2015-01-01,tarde,NUÃ‘EZ
613,9,2016-01-01,mañana,NUÃ‘EZ
613,22,2016-01-01,tarde,NUÃ‘EZ
613,14,2017-01-01,mañana,NUÃ‘EZ
613,20,2017-01-01,tarde,NUÃ‘EZ
613,12,2018-01-01,mañana,NUÃ‘EZ
613,34,2018-01-01,tarde,NUÃ‘EZ
614,9,2013-01-01,mañana,NUÃ‘EZ
614,12,2013-01-01,tarde,NUÃ‘EZ
614,7,2014-01-01,mañana,NUÃ‘EZ
614,17,2014-01-01,tarde,NUÃ‘EZ
614,14,2015-01-01,mañana,NUÃ‘EZ
614,12,2015-01-01,tarde,NUÃ‘EZ
614,16,2016-01-01,mañana,NUÃ‘EZ
614,17,2016-01-01,tarde,NUÃ‘EZ
614,9,2017-01-01,mañana,NUÃ‘EZ
614,18,2017-01-01,tarde,NUÃ‘EZ
614,8,2018-01-01,mañana,NUÃ‘EZ
614,17,2018-01-01,tarde,NUÃ‘EZ
615,10,2013-01-01,mañana,NUÃ‘EZ
615,15,2013-01-01,tarde,NUÃ‘EZ
615,12,2014-01-01,mañana,NUÃ‘EZ
615,8,2014-01-01,tarde,NUÃ‘EZ
615,41,2015-01-01,mañana,NUÃ‘EZ
615,27,2015-01-01,tarde,NUÃ‘EZ
615,29,2016-01-01,mañana,NUÃ‘EZ
615,5,2016-01-01,tarde,NUÃ‘EZ
615,23,2017-01-01,mañana,NUÃ‘EZ
615,12,2017-01-01,tarde,NUÃ‘EZ
615,16,2018-01-01,mañana,NUÃ‘EZ
615,15,2018-01-01,tarde,NUÃ‘EZ
616,16,2013-01-01,mañana,NUÃ‘EZ
616,14,2013-01-01,tarde,NUÃ‘EZ
616,17,2014-01-01,mañana,NUÃ‘EZ
616,20,2014-01-01,tarde,NUÃ‘EZ
616,17,2015-01-01,mañana,NUÃ‘EZ
616,26,2015-01-01,tarde,NUÃ‘EZ
616,17,2016-01-01,mañana,NUÃ‘EZ
616,16,2016-01-01,tarde,NUÃ‘EZ
616,15,2017-01-01,mañana,NUÃ‘EZ
616,14,2017-01-01,tarde,NUÃ‘EZ
616,18,2018-01-01,mañana,NUÃ‘EZ
616,21,2018-01-01,tarde,NUÃ‘EZ
617,8,2013-01-01,mañana,COGHLAN
617,4,2013-01-01,tarde,COGHLAN
617,8,2014-01-01,mañana,COGHLAN
617,7,2014-01-01,tarde,COGHLAN
617,8,2015-01-01,mañana,COGHLAN
617,15,2015-01-01,tarde,COGHLAN
617,8,2016-01-01,mañana,COGHLAN
617,12,2016-01-01,tarde,COGHLAN
617,4,2017-01-01,mañana,COGHLAN
617,12,2017-01-01,tarde,COGHLAN
617,9,2018-01-01,mañana,COGHLAN
617,14,2018-01-01,tarde,COGHLAN
618,7,2013-01-01,mañana,COGHLAN
618,12,2013-01-01,tarde,COGHLAN
618,6,2014-01-01,mañana,COGHLAN
618,11,2014-01-01,tarde,COGHLAN
618,8,2015-01-01,mañana,COGHLAN
618,16,2015-01-01,tarde,COGHLAN
618,12,2016-01-01,mañana,COGHLAN
618,30,2016-01-01,tarde,COGHLAN
618,14,2017-01-01,mañana,COGHLAN
618,36,2017-01-01,tarde,COGHLAN
618,19,2018-01-01,mañana,COGHLAN
618,82,2018-01-01,tarde,COGHLAN
619,7,2013-01-01,mañana,COGHLAN
619,11,2013-01-01,tarde,COGHLAN
619,3,2014-01-01,mañana,COGHLAN
619,6,2014-01-01,tarde,COGHLAN
619,5,2015-01-01,mañana,COGHLAN
619,24,2015-01-01,tarde,COGHLAN
619,10,2016-01-01,mañana,COGHLAN
619,11,2016-01-01,tarde,COGHLAN
619,23,2017-01-01,mañana,COGHLAN
619,3,2017-01-01,tarde,COGHLAN
619,1,2018-01-01,mañana,COGHLAN
619,3,2018-01-01,tarde,COGHLAN
620,2,2013-01-01,mañana,SAAVEDRA
620,7,2013-01-01,tarde,SAAVEDRA
620,14,2014-01-01,mañana,SAAVEDRA
620,9,2014-01-01,tarde,SAAVEDRA
620,5,2015-01-01,mañana,SAAVEDRA
620,4,2015-01-01,tarde,SAAVEDRA
620,6,2016-01-01,mañana,SAAVEDRA
620,7,2016-01-01,tarde,SAAVEDRA
620,6,2017-01-01,mañana,SAAVEDRA
620,8,2017-01-01,tarde,SAAVEDRA
620,6,2018-01-01,mañana,SAAVEDRA
620,7,2018-01-01,tarde,SAAVEDRA
621,2,2013-01-01,mañana,SAAVEDRA
621,8,2013-01-01,tarde,SAAVEDRA
621,5,2014-01-01,mañana,SAAVEDRA
621,7,2014-01-01,tarde,SAAVEDRA
621,2,2015-01-01,mañana,SAAVEDRA
621,34,2015-01-01,tarde,SAAVEDRA
621,5,2016-01-01,mañana,SAAVEDRA
621,5,2016-01-01,tarde,SAAVEDRA
621,2,2017-01-01,mañana,SAAVEDRA
621,11,2017-01-01,tarde,SAAVEDRA
621,15,2018-01-01,mañana,SAAVEDRA
621,20,2018-01-01,tarde,SAAVEDRA
622,8,2013-01-01,mañana,SAAVEDRA
622,0,2013-01-01,tarde,SAAVEDRA
622,3,2014-01-01,mañana,SAAVEDRA
622,6,2014-01-01,tarde,SAAVEDRA
622,4,2015-01-01,mañana,SAAVEDRA
622,30,2015-01-01,tarde,SAAVEDRA
622,9,2016-01-01,mañana,SAAVEDRA
622,13,2016-01-01,tarde,SAAVEDRA
622,2,2017-01-01,mañana,SAAVEDRA
622,6,2017-01-01,tarde,SAAVEDRA
622,5,2018-01-01,mañana,SAAVEDRA
622,8,2018-01-01,tarde,SAAVEDRA
623,8,2013-01-01,mañana,SAAVEDRA
623,20,2013-01-01,tarde,SAAVEDRA
623,10,2014-01-01,mañana,SAAVEDRA
623,12,2014-01-01,tarde,SAAVEDRA
623,3,2015-01-01,mañana,SAAVEDRA
623,10,2015-01-01,tarde,SAAVEDRA
623,7,2016-01-01,mañana,SAAVEDRA
623,5,2016-01-01,tarde,SAAVEDRA
623,7,2017-01-01,mañana,SAAVEDRA
623,12,2017-01-01,tarde,SAAVEDRA
623,10,2018-01-01,mañana,SAAVEDRA
623,12,2018-01-01,tarde,SAAVEDRA
624,8,2013-01-01,mañana,SAAVEDRA
624,15,2013-01-01,tarde,SAAVEDRA
624,7,2014-01-01,mañana,SAAVEDRA
624,16,2014-01-01,tarde,SAAVEDRA
624,20,2015-01-01,mañana,SAAVEDRA
624,36,2015-01-01,tarde,SAAVEDRA
624,14,2016-01-01,mañana,SAAVEDRA
624,20,2016-01-01,tarde,SAAVEDRA
624,17,2017-01-01,mañana,SAAVEDRA
624,27,2017-01-01,tarde,SAAVEDRA
624,12,2018-01-01,mañana,SAAVEDRA
624,18,2018-01-01,tarde,SAAVEDRA
625,18,2013-01-01,mañana,COGHLAN
625,11,2013-01-01,tarde,COGHLAN
625,12,2014-01-01,mañana,COGHLAN
625,9,2014-01-01,tarde,COGHLAN
625,11,2015-01-01,mañana,COGHLAN
625,12,2015-01-01,tarde,COGHLAN
625,11,2016-01-01,mañana,COGHLAN
625,6,2016-01-01,tarde,COGHLAN
625,12,2017-01-01,mañana,COGHLAN
625,6,2017-01-01,tarde,COGHLAN
625,15,2018-01-01,mañana,COGHLAN
625,15,2018-01-01,tarde,COGHLAN
626,4,2013-01-01,mañana,COGHLAN
626,9,2013-01-01,tarde,COGHLAN
626,7,2014-01-01,mañana,COGHLAN
626,10,2014-01-01,tarde,COGHLAN
626,10,2015-01-01,mañana,COGHLAN
626,8,2015-01-01,tarde,COGHLAN
626,6,2016-01-01,mañana,COGHLAN
626,9,2016-01-01,tarde,COGHLAN
626,2,2017-01-01,mañana,COGHLAN
626,7,2017-01-01,tarde,COGHLAN
626,4,2018-01-01,mañana,COGHLAN
626,5,2018-01-01,tarde,COGHLAN
627,6,2013-01-01,mañana,COGHLAN
627,10,2013-01-01,tarde,COGHLAN
627,9,2014-01-01,mañana,COGHLAN
627,6,2014-01-01,tarde,COGHLAN
627,2,2015-01-01,mañana,COGHLAN
627,10,2015-01-01,tarde,COGHLAN
627,5,2016-01-01,mañana,COGHLAN
627,6,2016-01-01,tarde,COGHLAN
627,6,2017-01-01,mañana,COGHLAN
627,3,2017-01-01,tarde,COGHLAN
627,23,2018-01-01,mañana,COGHLAN
627,27,2018-01-01,tarde,COGHLAN
628,5,2013-01-01,mañana,COGHLAN
628,6,2013-01-01,tarde,COGHLAN
628,6,2014-01-01,mañana,COGHLAN
628,12,2014-01-01,tarde,COGHLAN
628,3,2015-01-01,mañana,COGHLAN
628,7,2015-01-01,tarde,COGHLAN
628,2,2016-01-01,mañana,COGHLAN
628,8,2016-01-01,tarde,COGHLAN
628,4,2017-01-01,mañana,COGHLAN
628,6,2017-01-01,tarde,COGHLAN
628,7,2018-01-01,mañana,COGHLAN
628,13,2018-01-01,tarde,COGHLAN
629,9,2013-01-01,mañana,VILLA URQUIZA
629,10,2013-01-01,tarde,VILLA URQUIZA
629,7,2014-01-01,mañana,VILLA URQUIZA
629,13,2014-01-01,tarde,VILLA URQUIZA
629,10,2015-01-01,mañana,VILLA URQUIZA
629,13,2015-01-01,tarde,VILLA URQUIZA
629,8,2016-01-01,mañana,VILLA URQUIZA
629,10,2016-01-01,tarde,VILLA URQUIZA
629,10,2017-01-01,mañana,VILLA URQUIZA
629,13,2017-01-01,tarde,VILLA URQUIZA
629,11,2018-01-01,mañana,VILLA URQUIZA
629,5,2018-01-01,tarde,VILLA URQUIZA
630,2,2013-01-01,mañana,BELGRANO
630,4,2013-01-01,tarde,BELGRANO
630,4,2014-01-01,mañana,BELGRANO
630,3,2014-01-01,tarde,BELGRANO
630,8,2015-01-01,mañana,BELGRANO
630,7,2015-01-01,tarde,BELGRANO
630,3,2016-01-01,mañana,BELGRANO
630,9,2016-01-01,tarde,BELGRANO
630,9,2017-01-01,mañana,BELGRANO
630,4,2017-01-01,tarde,BELGRANO
630,9,2018-01-01,mañana,BELGRANO
630,16,2018-01-01,tarde,BELGRANO
631,13,2013-01-01,mañana,BELGRANO
631,31,2013-01-01,tarde,BELGRANO
631,6,2014-01-01,mañana,BELGRANO
631,20,2014-01-01,tarde,BELGRANO
631,18,2015-01-01,mañana,BELGRANO
631,16,2015-01-01,tarde,BELGRANO
631,17,2016-01-01,mañana,BELGRANO
631,16,2016-01-01,tarde,BELGRANO
631,30,2017-01-01,mañana,BELGRANO
631,15,2017-01-01,tarde,BELGRANO
631,28,2018-01-01,mañana,BELGRANO
631,27,2018-01-01,tarde,BELGRANO
632,19,2013-01-01,mañana,BELGRANO
632,28,2013-01-01,tarde,BELGRANO
632,7,2014-01-01,mañana,BELGRANO
632,24,2014-01-01,tarde,BELGRANO
632,25,2015-01-01,mañana,BELGRANO
632,18,2015-01-01,tarde,BELGRANO
632,19,2016-01-01,mañana,BELGRANO
632,29,2016-01-01,tarde,BELGRANO
632,14,2017-01-01,mañana,BELGRANO
632,35,2017-01-01,tarde,BELGRANO
632,12,2018-01-01,mañana,BELGRANO
632,49,2018-01-01,tarde,BELGRANO
633,18,2013-01-01,mañana,BELGRANO
633,33,2013-01-01,tarde,BELGRANO
633,31,2014-01-01,mañana,BELGRANO
633,40,2014-01-01,tarde,BELGRANO
633,20,2015-01-01,mañana,BELGRANO
633,31,2015-01-01,tarde,BELGRANO
633,20,2016-01-01,mañana,BELGRANO
633,41,2016-01-01,tarde,BELGRANO
633,25,2017-01-01,mañana,BELGRANO
633,28,2017-01-01,tarde,BELGRANO
633,26,2018-01-01,mañana,BELGRANO
633,50,2018-01-01,tarde,BELGRANO
634,28,2013-01-01,mañana,BELGRANO
634,31,2013-01-01,tarde,BELGRANO
634,39,2014-01-01,mañana,BELGRANO
634,30,2014-01-01,tarde,BELGRANO
634,24,2015-01-01,mañana,BELGRANO
634,25,2015-01-01,tarde,BELGRANO
634,31,2016-01-01,mañana,BELGRANO
634,32,2016-01-01,tarde,BELGRANO
634,28,2017-01-01,mañana,BELGRANO
634,31,2017-01-01,tarde,BELGRANO
634,61,2018-01-01,mañana,BELGRANO
634,99,2018-01-01,tarde,BELGRANO
735,13,2013-01-01,mañana,BELGRANO
735,24,2013-01-01,tarde,BELGRANO
735,15,2014-01-01,mañana,BELGRANO
735,20,2014-01-01,tarde,BELGRANO
735,18,2015-01-01,mañana,BELGRANO
735,30,2015-01-01,tarde,BELGRANO
735,17,2016-01-01,mañana,BELGRANO
735,19,2016-01-01,tarde,BELGRANO
735,15,2017-01-01,mañana,BELGRANO
735,19,2017-01-01,tarde,BELGRANO
735,15,2018-01-01,mañana,BELGRANO
735,28,2018-01-01,tarde,BELGRANO
736,11,2013-01-01,mañana,BELGRANO
736,19,2013-01-01,tarde,BELGRANO
736,12,2014-01-01,mañana,BELGRANO
736,28,2014-01-01,tarde,BELGRANO
736,29,2015-01-01,mañana,BELGRANO
736,21,2015-01-01,tarde,BELGRANO
736,29,2016-01-01,mañana,BELGRANO
736,31,2016-01-01,tarde,BELGRANO
736,27,2017-01-01,mañana,BELGRANO
736,18,2017-01-01,tarde,BELGRANO
736,21,2018-01-01,mañana,BELGRANO
736,30,2018-01-01,tarde,BELGRANO
737,30,2013-01-01,mañana,BELGRANO
737,37,2013-01-01,tarde,BELGRANO
737,29,2014-01-01,mañana,BELGRANO
737,49,2014-01-01,tarde,BELGRANO
737,32,2015-01-01,mañana,BELGRANO
737,44,2015-01-01,tarde,BELGRANO
737,22,2016-01-01,mañana,BELGRANO
737,40,2016-01-01,tarde,BELGRANO
737,24,2017-01-01,mañana,BELGRANO
737,34,2017-01-01,tarde,BELGRANO
737,24,2018-01-01,mañana,BELGRANO
737,33,2018-01-01,tarde,BELGRANO
738,13,2013-01-01,mañana,BELGRANO
738,26,2013-01-01,tarde,BELGRANO
738,13,2014-01-01,mañana,BELGRANO
738,38,2014-01-01,tarde,BELGRANO
738,21,2015-01-01,mañana,BELGRANO
738,34,2015-01-01,tarde,BELGRANO
738,20,2016-01-01,mañana,BELGRANO
738,39,2016-01-01,tarde,BELGRANO
738,11,2017-01-01,mañana,BELGRANO
738,43,2017-01-01,tarde,BELGRANO
738,39,2018-01-01,mañana,BELGRANO
738,59,2018-01-01,tarde,BELGRANO
739,42,2013-01-01,mañana,BELGRANO
739,42,2013-01-01,tarde,BELGRANO
739,39,2014-01-01,mañana,BELGRANO
739,63,2014-01-01,tarde,BELGRANO
739,39,2015-01-01,mañana,BELGRANO
739,45,2015-01-01,tarde,BELGRANO
739,45,2016-01-01,mañana,BELGRANO
739,68,2016-01-01,tarde,BELGRANO
739,33,2017-01-01,mañana,BELGRANO
739,56,2017-01-01,tarde,BELGRANO
739,46,2018-01-01,mañana,BELGRANO
739,100,2018-01-01,tarde,BELGRANO
640,2,2013-01-01,mañana,BELGRANO
640,13,2013-01-01,tarde,BELGRANO
640,4,2014-01-01,mañana,BELGRANO
640,7,2014-01-01,tarde,BELGRANO
640,6,2015-01-01,mañana,BELGRANO
640,6,2015-01-01,tarde,BELGRANO
640,2,2016-01-01,mañana,BELGRANO
640,14,2016-01-01,tarde,BELGRANO
640,4,2017-01-01,mañana,BELGRANO
640,6,2017-01-01,tarde,BELGRANO
640,5,2018-01-01,mañana,BELGRANO
640,7,2018-01-01,tarde,BELGRANO
641,7,2013-01-01,mañana,BELGRANO
641,7,2013-01-01,tarde,BELGRANO
641,6,2014-01-01,mañana,BELGRANO
641,12,2014-01-01,tarde,BELGRANO
641,7,2015-01-01,mañana,BELGRANO
641,1,2015-01-01,tarde,BELGRANO
641,7,2016-01-01,mañana,BELGRANO
641,6,2016-01-01,tarde,BELGRANO
641,3,2017-01-01,mañana,BELGRANO
641,11,2017-01-01,tarde,BELGRANO
641,7,2018-01-01,mañana,BELGRANO
641,2,2018-01-01,tarde,BELGRANO
642,9,2013-01-01,mañana,BELGRANO
642,4,2013-01-01,tarde,BELGRANO
642,8,2014-01-01,mañana,BELGRANO
642,10,2014-01-01,tarde,BELGRANO
642,15,2015-01-01,mañana,BELGRANO
642,11,2015-01-01,tarde,BELGRANO
