X,Y,RECORRIDO,CENTROIDE,CRUCE,ÃREA,geometry,barrio
-58.4817117081919,-34.5441061601611,R001,600.0,DEHEZA@PINTO,Barrios,POINT (-58.4817117081919 -34.5441061601611),SAAVEDRA
-58.4801052375591,-34.5445409275037,R001,601.0,ARIAS@QUINTANA,Barrios,POINT (-58.4801052375591 -34.5445409275037),SAAVEDRA
-58.4787037952619,-34.5450245927835,R001,602.0,RAMALLO@ZAPIOLA,Barrios,POINT (-58.4787037952619 -34.5450245927835),SAAVEDRA
-58.4772946790499,-34.545521201106,R001,603.0,CORREA@CONESA,Barrios,POINT (-58.4772946790499 -34.545521201106),SAAVEDRA
-58.475888864249,-34.546015258052,R001,604.0,RUIZ HUIDOBRO@CRAMER,Barrios,POINT (-58.475888864249 -34.546015258052),SAAVEDRA
-58.4682601762744,-34.5397992790837,R002,605.0,GRECIA@ARIAS,Barrios,POINT (-58.4682601762744 -34.5397992790837),NUÃ‘EZ
-58.4686533706577,-34.5410024172755,R002,606.0,RAMALLO@O'HIGGINS,Barrios,POINT (-58.4686533706577 -34.5410024172755),NUÃ‘EZ
-58.4690110894849,-34.5422552052379,R002,607.0,CORREA@ARCOS,Barrios,POINT (-58.4690110894849 -34.5422552052379),NUÃ‘EZ
-58.4693652442988,-34.5435015846315,R002,608.0,RUIZ HUIDOBRO@CUBA,Barrios,POINT (-58.4693652442988 -34.5435015846315),NUÃ‘EZ
-58.469782131321,-34.5446833072679,R002,609.0,BESARES@VUELTA DE OBLIGADO,Barrios,POINT (-58.469782131321 -34.5446833072679),NUÃ‘EZ
-58.4604773481014,-34.5450934412806,R003,610.0,"LARRALDE, CRISOLOGO@ARRIBEÃƒÂOS",Barrios,POINT (-58.4604773481014 -34.5450934412806),NUÃ‘EZ
-58.460851047881,-34.5463660422066,R003,611.0,NUNEZ@11 DE SEPTIEMBRE DE 1888,Barrios,POINT (-58.460851047881 -34.5463660422066),NUÃ‘EZ
-58.4612171843624,-34.5476099088945,R003,612.0,AZURDUY JUANA@3 DE FEBRERO,Barrios,POINT (-58.4612171843624 -34.5476099088945),NUÃ‘EZ
-58.462027380881,-34.5490871685348,R003,613.0,"PEDRAZA, MANUELA@GRECIA",Barrios,POINT (-58.462027380881 -34.5490871685348),NUÃ‘EZ
-58.4628824634614,-34.5505716056641,R003,614.0,CAMPOS SALLES@ARCOS,Barrios,POINT (-58.4628824634614 -34.5505716056641),NUÃ‘EZ
-58.471016906763,-34.5521032949717,R004,615.0,NUNEZ@VIDAL,Barrios,POINT (-58.471016906763 -34.5521032949717),NUÃ‘EZ
-58.4715881489217,-34.5545590016913,R004,616.0,"PEDRAZA, MANUELA@CONESA",Barrios,POINT (-58.4715881489217 -34.5545590016913),NUÃ‘EZ
-58.4715559720789,-34.5561629506245,R004,617.0,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",Barrios,POINT (-58.4715559720789 -34.5561629506245),COGHLAN
-58.4719108400552,-34.5575890451365,R004,618.0,"IBERA@FREIRE, RAMON, CAP. GRAL.",Barrios,POINT (-58.4719108400552 -34.5575890451365),COGHLAN
-58.4726340109796,-34.5593090659667,R004,619.0,QUESADA@CONDE,Barrios,POINT (-58.4726340109796 -34.5593090659667),COGHLAN
-58.4911110596195,-34.5533724443,R005,624.0,RUIZ HUIDOBRO@MACHAIN,Barrios,POINT (-58.4911110596195 -34.5533724443),SAAVEDRA
-58.4926179105524,-34.5530176311825,R005,623.0,"CORREA@ACHA, MARIANO, Gral.",Barrios,POINT (-58.4926179105524 -34.5530176311825),SAAVEDRA
-58.4940903813035,-34.5527196426267,R005,622.0,RAMALLO@LUGONES,Barrios,POINT (-58.4940903813035 -34.5527196426267),SAAVEDRA
-58.4955651390305,-34.5524215641387,R005,621.0,ARIAS@MILLER,Barrios,POINT (-58.4955651390305 -34.5524215641387),SAAVEDRA
-58.4970386961625,-34.5521257933111,R005,620.0,DEHEZA@VALDENEGRO,Barrios,POINT (-58.4970386961625 -34.5521257933111),SAAVEDRA
-58.4796850275423,-34.5645821858269,R006,629.0,"LE BRETON, TOMAS A.@PLAZA",Barrios,POINT (-58.4796850275423 -34.5645821858269),VILLA URQUIZA
-58.4793149574263,-34.5628640616669,R006,628.0,QUESADA@TRONADOR,Barrios,POINT (-58.4793149574263 -34.5628640616669),COGHLAN
-58.4790194500999,-34.5614553069829,R006,627.0,IBERA@ESTOMBA,Barrios,POINT (-58.4790194500999 -34.5614553069829),COGHLAN
-58.4787906742668,-34.5599542135103,R006,626.0,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",Barrios,POINT (-58.4787906742668 -34.5599542135103),COGHLAN
-58.4786854023279,-34.5583345066565,R006,625.0,"PEDRAZA, MANUELA@WASHINGTON",Barrios,POINT (-58.4786854023279 -34.5583345066565),COGHLAN
-58.46617107728,-34.5608164600894,R007,630.0,ROOSEVELT FRANKLIN D.@CONESA,Barrios,POINT (-58.46617107728 -34.5608164600894),BELGRANO
-58.4627622843607,-34.5613941413936,R007,631.0,BLANCO ENCALADA@VIDAL,Barrios,POINT (-58.4627622843607 -34.5613941413936),BELGRANO
-58.4610635288984,-34.5618003453691,R007,632.0,OLAZABAL@MOLDES,Barrios,POINT (-58.4610635288984 -34.5618003453691),BELGRANO
-58.4593807624826,-34.5621934273369,R007,633.0,MENDOZA@AMENABAR,Barrios,POINT (-58.4593807624826 -34.5621934273369),BELGRANO
-58.4568544418954,-34.5635659986983,R007,634.0,ECHEVERRIA@CIUDAD DE LA PAZ,Barrios,POINT (-58.4568544418954 -34.5635659986983),BELGRANO
-58.4489005518803,-34.5574026183775,R008,735.0,JURAMENTO@MONTAÃƒÂESES,Barrios,POINT (-58.4489005518803 -34.5574026183775),BELGRANO
-58.4508699529114,-34.5571372491311,R008,736.0,MENDOZA@ARRIBEÃƒÂOS,Barrios,POINT (-58.4508699529114 -34.5571372491311),BELGRANO
-58.4530774980133,-34.5570545519739,R008,737.0,"OLAZABAL@GOLFARINI, JUAN ANGEL, Dr.",Barrios,POINT (-58.4530774980133 -34.5570545519739),BELGRANO
-58.4545021113426,-34.5564935036307,R008,738.0,BLANCO ENCALADA@3 DE FEBRERO,Barrios,POINT (-58.4545021113426 -34.5564935036307),BELGRANO
-58.4562067501695,-34.5560814045993,R008,739.0,MONROE@O'HIGGINS,Barrios,POINT (-58.4562067501695 -34.5560814045993),BELGRANO
-58.4391082641746,-34.5530100022331,R009,644.0,ECHEVERRIA@RAMSAY,Barrios,POINT (-58.4391082641746 -34.5530100022331),BELGRANO
-58.4410761498482,-34.5527273255342,R009,643.0,DRAGONES@JURAMENTO,Barrios,POINT (-58.4410761498482 -34.5527273255342),BELGRANO
-58.4430035048765,-34.5524461596964,R009,642.0,MENDOZA@HUSARES,Barrios,POINT (-58.4430035048765 -34.5524461596964),BELGRANO
-58.444876875402,-34.5521927037689,R009,641.0,OLAZABAL@CAZADORES,Barrios,POINT (-58.444876875402 -34.5521927037689),BELGRANO
-58.4468157768259,-34.5519358466055,R009,640.0,BLANCO ENCALADA@ARTILLEROS,Barrios,POINT (-58.4468157768259 -34.5519358466055),BELGRANO
-58.4809031655268,-34.5711389862606,R010,639.0,MONROE@MILLER,Barrios,POINT (-58.4809031655268 -34.5711389862606),VILLA URQUIZA
-58.4793203020973,-34.5713292908958,R010,638.0,BLANCO ENCALADA@LUGONES,Barrios,POINT (-58.4793203020973 -34.5713292908958),VILLA URQUIZA
-58.4775797020803,-34.5717086159346,R010,637.0,"OLAZABAL@ACHA, MARIANO, Gral.",Barrios,POINT (-58.4775797020803 -34.5717086159346),VILLA URQUIZA
-58.4758044179106,-34.5719834793236,R010,636.0,MENDOZA@DONADO,Barrios,POINT (-58.4758044179106 -34.5719834793236),VILLA URQUIZA
-58.4741006478288,-34.5723228196056,R010,635.0,JURAMENTO@HOLMBERG,Barrios,POINT (-58.4741006478288 -34.5723228196056),VILLA URQUIZA
-58.4933131935008,-34.5700333588586,R011,650.0,QUESADA@BUCARELLI,Barrios,POINT (-58.4933131935008 -34.5700333588586),VILLA URQUIZA
-58.4929796430539,-34.5724346718839,R011,651.0,"LE BRETON, TOMAS A.@ANDONAEGUI",Barrios,POINT (-58.4929796430539 -34.5724346718839),VILLA URQUIZA
-58.4934662895866,-34.5737827771895,R011,652.0,NAHUEL HUAPI@ALTOLAGUIRRE,Barrios,POINT (-58.4934662895866 -34.5737827771895),VILLA URQUIZA
-58.4939549955667,-34.575131161285,R011,653.0,"RIVERA, PEDRO I., Dr.@BURELA",Barrios,POINT (-58.4939549955667 -34.575131161285),VILLA URQUIZA
-58.4944373307495,-34.5764763752704,R011,654.0,CULLEN@CERETTI,Barrios,POINT (-58.4944373307495 -34.5764763752704),VILLA URQUIZA
-58.5063383793268,-34.5699727751308,R012,649.0,NUNEZ@MEDEYROS,Barrios,POINT (-58.5063383793268 -34.5699727751308),VILLA URQUIZA
-58.504534944579,-34.5703831429674,R012,648.0,PIRAN@ZADO,Barrios,POINT (-58.504534944579 -34.5703831429674),VILLA URQUIZA
-58.5027842451757,-34.5707279709124,R012,647.0,"PEDRAZA, MANUELA@ACHEGA",Barrios,POINT (-58.5027842451757 -34.5707279709124),VILLA URQUIZA
-58.5009628707521,-34.57108054202,R012,646.0,"TAMBORINI, JOSE PASCUAL@AIZPURUA",Barrios,POINT (-58.5009628707521 -34.57108054202),VILLA URQUIZA
-58.4993866209367,-34.571684149879,R012,645.0,IBERA@LAVOISIER,Barrios,POINT (-58.4993866209367 -34.571684149879),VILLA URQUIZA
-58.502014589195,-34.5786759523782,R013,664.0,"FRANCO@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.502014589195 -34.5786759523782),VILLA PUEYRREDON
-58.5038036734612,-34.5786461362556,R013,663.0,BAZURCO@BOLIVIA,Barrios,POINT (-58.5038036734612 -34.5786461362556),VILLA PUEYRREDON
-58.5057493413839,-34.578453979017,R013,662.0,COCHRANE@CONDARCO,Barrios,POINT (-58.5057493413839 -34.578453979017),VILLA PUEYRREDON
-58.5075356989057,-34.5784322783764,R013,661.0,LARSEN@TERRADA,Barrios,POINT (-58.5075356989057 -34.5784322783764),VILLA PUEYRREDON
-58.5093183943881,-34.5784103421135,R013,660.0,ESCOBAR@NAZCA,Barrios,POINT (-58.5093183943881 -34.5784103421135),VILLA PUEYRREDON
-58.5157152530996,-34.5970344658702,R015,674.0,VALLEJOS@MERCEDES,Barrios,POINT (-58.5157152530996 -34.5970344658702),VILLA DEVOTO
-58.5146366323375,-34.5952504241034,R015,673.0,"MISTRAL, GABRIELA@BAHIA BLANCA",Barrios,POINT (-58.5146366323375 -34.5952504241034),VILLA DEVOTO
-58.5141071753783,-34.5935982598183,R015,672.0,"MOSCONI, GRAL.@GONZALEZ, JOAQUIN V.",Barrios,POINT (-58.5141071753783 -34.5935982598183),VILLA DEVOTO
-58.51356820629,-34.5919537730453,R015,671.0,"LOPEZ, CARLOS ANTONIO@SAN NICOLAS",Barrios,POINT (-58.51356820629 -34.5919537730453),VILLA DEVOTO
-58.5130322337426,-34.5903011123344,R015,670.0,"GRIVEO@LAMARCA, EMILIO",Barrios,POINT (-58.5130322337426 -34.5903011123344),VILLA DEVOTO
-58.5233395577784,-34.611993236322,R016,665.0,NAVARRO@RIO SALADO,Barrios,POINT (-58.5233395577784 -34.611993236322),VILLA DEVOTO
-58.5234312607464,-34.6108906855005,R016,666.0,"CANTILO, JOSE LUIS@CERVANTES",Barrios,POINT (-58.5234312607464 -34.6108906855005),VILLA DEVOTO
-58.5227844287725,-34.6092640448739,R016,667.0,"MORAN, PEDRO@BERMUDEZ",Barrios,POINT (-58.5227844287725 -34.6092640448739),VILLA DEVOTO
-58.5225826739691,-34.60800156222,R016,668.0,ASUNCION@QUEVEDO,Barrios,POINT (-58.5225826739691 -34.60800156222),VILLA DEVOTO
-58.5213485793138,-34.606102302912,R016,669.0,NUEVA YORK@DESAGUADERO,Barrios,POINT (-58.5213485793138 -34.606102302912),VILLA DEVOTO
-58.5248705348235,-34.6204851610261,R017,680.0,TINOGASTA@CORTINA,Barrios,POINT (-58.5248705348235 -34.6204851610261),VILLA REAL
-58.5246257132867,-34.6221068913543,R017,681.0,"LOZANO, PEDRO@IRIGOYEN",Barrios,POINT (-58.5246257132867 -34.6221068913543),VILLA REAL
-58.5250793223252,-34.623202402283,R017,682.0,NAZARRE@BRUSELAS,Barrios,POINT (-58.5250793223252 -34.623202402283),VILLA REAL
-58.5255481838654,-34.6259813406285,R017,684.0,"SASTRE, MARCOS@BARRAGAN",Barrios,POINT (-58.5255481838654 -34.6259813406285),VERSALLES
-58.5252839081945,-34.6247313639467,R017,683.0,"NOGOYA@PORCEL DE PERALTA, MANUEL",Barrios,POINT (-58.5252839081945 -34.6247313639467),VILLA REAL
-58.5155768870095,-34.6148151172942,R018,675.0,BERMUDEZ@NAZARRE,Barrios,POINT (-58.5155768870095 -34.6148151172942),VILLA DEVOTO
-58.516028647042,-34.6165967452807,R018,676.0,MELINCUE@CERVANTES,Barrios,POINT (-58.516028647042 -34.6165967452807),VILLA DEVOTO
-58.5165282626976,-34.6184513091831,R018,677.0,"NOGOYA@CALDERON DE LA BARCA, PEDRO",Barrios,POINT (-58.5165282626976 -34.6184513091831),VILLA DEVOTO
-58.5169080185118,-34.6218444988637,R018,678.0,"SASTRE, MARCOS@VIRGILIO",Barrios,POINT (-58.5169080185118 -34.6218444988637),MONTE CASTRO
-58.5167744565999,-34.6235789142424,R018,679.0,SANTO TOME@MOLIERE,Barrios,POINT (-58.5167744565999 -34.6235789142424),MONTE CASTRO
-58.5035627172107,-34.6075370731835,R019,690.0,NAZARRE@BAHIA BLANCA,Barrios,POINT (-58.5035627172107 -34.6075370731835),VILLA DEVOTO
-58.5037890684716,-34.6088262701983,R019,691.0,MELINCUE@CHIVILCOY,Barrios,POINT (-58.5037890684716 -34.6088262701983),VILLA DEVOTO
-58.5039499805651,-34.6100566839279,R019,692.0,NOGOYA@MERCEDES,Barrios,POINT (-58.5039499805651 -34.6100566839279),VILLA DEVOTO
-58.5045270404381,-34.611704505387,R019,693.0,BAIGORRIA@GUALEGUAYCHU,Barrios,POINT (-58.5045270404381 -34.611704505387),VILLA DEVOTO
-58.5045597209013,-34.6131753924313,R019,694.0,"SASTRE, MARCOS@SANABRIA",Barrios,POINT (-58.5045597209013 -34.6131753924313),MONTE CASTRO
-58.501415776521,-34.600940061364,R020,689.0,"VARELA, JOSE PEDRO@CONCORDIA",Barrios,POINT (-58.501415776521 -34.600940061364),VILLA DEL PARQUE
-58.499332652622,-34.6012039539237,R020,688.0,SIMBRON@LLAVALLOL,Barrios,POINT (-58.499332652622 -34.6012039539237),VILLA DEL PARQUE
-58.4966410114648,-34.6021774448393,R020,687.0,"LOZANO, PEDRO@CAMPANA",Barrios,POINT (-58.4966410114648 -34.6021774448393),VILLA DEL PARQUE
-58.4946406341857,-34.6022367902007,R020,686.0,NAZARRE@CUENCA,Barrios,POINT (-58.4946406341857 -34.6022367902007),VILLA DEL PARQUE
-58.492788054187,-34.6021381723456,R020,685.0,MELINCUE@HELGUERA,Barrios,POINT (-58.492788054187 -34.6021381723456),VILLA DEL PARQUE
-58.494279850469,-34.5950309724409,R021,704.0,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409),AGRONOMIA
-58.493843437367,-34.5935630693471,R021,703.0,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471),AGRONOMIA
-58.4933725604461,-34.5921241181273,R021,702.0,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273),AGRONOMIA
-58.4929076595202,-34.5906818529059,R021,701.0,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059),AGRONOMIA
-58.4923956152341,-34.589290091811,R021,700.0,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811),AGRONOMIA
-58.4739781322895,-34.5861984106323,R022,699.0,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323),PARQUE CHAS
-58.4760250081148,-34.5863484211441,R022,698.0,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441),PARQUE CHAS
-58.4780038007659,-34.585753235436,R022,697.0,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436),PARQUE CHAS
-58.48248521507,-34.5858727373473,R022,696.0,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473),PARQUE CHAS
-58.4842741572433,-34.585330017187,R022,695.0,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187),PARQUE CHAS
-58.4683524736947,-34.5794371844088,R023,710.0,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088),VILLA ORTUZAR
-58.4672646079022,-34.5805618540556,R023,711.0,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556),VILLA ORTUZAR
-58.4661819923516,-34.5816899645085,R023,712.0,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085),VILLA ORTUZAR
-58.4648057481584,-34.582825605884,R023,713.0,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884),VILLA ORTUZAR
-58.463442835515,-34.5839589782701,R023,714.0,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701),VILLA ORTUZAR
-58.4562164619483,-34.5702339346503,R024,709.0,"AVILES, VIRREY@CRAMER",Barrios,POINT (-58.4562164619483 -34.5702339346503),COLEGIALES
-58.4581706833229,-34.5708669377492,R024,708.0,ELCANO@ZAPIOLA,Barrios,POINT (-58.4581706833229 -34.5708669377492),COLEGIALES
-58.4641540472549,-34.5706348901826,R024,706.0,LA PAMPA@SUPERI,Barrios,POINT (-58.4641540472549 -34.5706348901826),BELGRANO
-58.4620832233833,-34.5712164016993,R024,707.0,"PINO, Virrey del@CONDE",Barrios,POINT (-58.4620832233833 -34.5712164016993),BELGRANO
-58.4677745198956,-34.5700511771256,R024,705.0,"ECHEVERRIA@MARTINEZ, ENRIQUE, GRAL.",Barrios,POINT (-58.4677745198956 -34.5700511771256),BELGRANO
-58.449394998233,-34.5715742842028,R025,724.0,AGUILAR@MOLDES,Barrios,POINT (-58.449394998233 -34.5715742842028),COLEGIALES
-58.4497966075724,-34.5704244892971,R025,723.0,CESPEDES@AMENABAR,Barrios,POINT (-58.4497966075724 -34.5704244892971),COLEGIALES
-58.4500593597919,-34.5691935485647,R025,722.0,ZABALA@CIUDAD DE LA PAZ,Barrios,POINT (-58.4500593597919 -34.5691935485647),COLEGIALES
-58.4502098073742,-34.5662759014875,R025,721.0,"ARREDONDO, Virrey@VUELTA DE OBLIGADO",Barrios,POINT (-58.4502098073742 -34.5662759014875),BELGRANO
-58.4498153989062,-34.5650665112089,R025,720.0,"PINO, Virrey del@ARCOS",Barrios,POINT (-58.4498153989062 -34.5650665112089),BELGRANO
-58.4413759307532,-34.5817868169942,R026,719.0,AREVALO@GORRITI,Barrios,POINT (-58.4413759307532 -34.5817868169942),PALERMO
-58.4415432667039,-34.5800398021139,R026,718.0,DORREGO@ZAPIOLA,Barrios,POINT (-58.4415432667039 -34.5800398021139),COLEGIALES
-58.4414396513162,-34.5783322476857,R026,717.0,"ARENAL, CONCEPCION@CONESA",Barrios,POINT (-58.4414396513162 -34.5783322476857),COLEGIALES
-58.4418782021067,-34.5767719761256,R026,716.0,"DUMONT, SANTOS@CRAMER",Barrios,POINT (-58.4418782021067 -34.5767719761256),PALERMO
-58.4413836748151,-34.5744686244502,R026,715.0,"MATIENZO, BENJAMIN,TTE.@CIUDAD DE LA PAZ",Barrios,POINT (-58.4413836748151 -34.5744686244502),PALERMO
-58.4289862112687,-34.57928870814,R027,730.0,HUMBOLDT@CHARCAS,Barrios,POINT (-58.4289862112687 -34.57928870814),PALERMO
-58.4288893362998,-34.5828076302349,R027,731.0,GODOY CRUZ@GUATEMALA,Barrios,POINT (-58.4288893362998 -34.5828076302349),PALERMO
-58.4286195100133,-34.5840184495362,R027,732.0,FRAY JUSTO SANTAMARIA DE ORO@SOLER,Barrios,POINT (-58.4286195100133 -34.5840184495362),PALERMO
-58.4288456589268,-34.5853144813984,R027,733.0,URIARTE@NICARAGUA,Barrios,POINT (-58.4288456589268 -34.5853144813984),PALERMO
-58.4291465280111,-34.5867433548154,R027,734.0,THAMES@COSTA RICA,Barrios,POINT (-58.4291465280111 -34.5867433548154),PALERMO
-58.420543370658,-34.5915780623808,R028,725.0,"COSTA RICA@ACUÃƒÂA DE FIGUEROA, FRANCISCO",Barrios,POINT (-58.420543370658 -34.5915780623808),PALERMO
-58.4226875387379,-34.5927855227143,R028,726.0,GASCON@EL SALVADOR,Barrios,POINT (-58.4226875387379 -34.5927855227143),PALERMO
-58.4242863102748,-34.592870969099,R028,727.0,"ALVAREZ, JULIAN@HONDURAS",Barrios,POINT (-58.4242863102748 -34.592870969099),PALERMO
-58.4260828175451,-34.592789476134,R028,728.0,ARAOZ@GORRITI,Barrios,POINT (-58.4260828175451 -34.592789476134),PALERMO
-58.4303216415305,-34.5929448349139,R028,729.0,"MALABIA@VEGA, NICETO, Cnel.",Barrios,POINT (-58.4303216415305 -34.5929448349139),PALERMO
-58.4223811406217,-34.6017511212305,R029,740.0,"ACUÃƒÂA DE FIGUEROA, FRANCISCO@HUMAHUACA",Barrios,POINT (-58.4223811406217 -34.6017511212305),ALMAGRO
-58.4241029358151,-34.6028624944011,R029,741.0,GASCON@CORRIENTES,Barrios,POINT (-58.4241029358151 -34.6028624944011),ALMAGRO
-58.425874282753,-34.6043106312961,R029,742.0,PALESTINA@SARMIENTO,Barrios,POINT (-58.425874282753 -34.6043106312961),ALMAGRO
-58.4275762811705,-34.6059465466308,R029,743.0,"PRINGLES@PERON, JUAN DOMINGO, TTE.",Barrios,POINT (-58.4275762811705 -34.6059465466308),ALMAGRO
-58.4291489615767,-34.6071637250382,R029,744.0,YATAY@POTOSI,Barrios,POINT (-58.4291489615767 -34.6071637250382),ALMAGRO
-58.4474634082973,-34.5857654976915,R030,750.0,"ARENAL, CONCEPCION@ROSETI",Barrios,POINT (-58.4474634082973 -34.5857654976915),CHACARITA
-58.447057780787,-34.5882501949561,R030,749.0,GUEVARA@LEIVA,Barrios,POINT (-58.447057780787 -34.5882501949561),CHACARITA
-58.4459360348357,-34.5902794224851,R030,748.0,BONPLAND@VERA,Barrios,POINT (-58.4459360348357 -34.5902794224851),CHACARITA
-58.4459498610126,-34.5918275846741,R030,747.0,FITZ ROY@VILLARROEL,Barrios,POINT (-58.4459498610126 -34.5918275846741),CHACARITA
-58.4458207903149,-34.5933534724551,R030,746.0,HUMBOLDT@CORRIENTES,Barrios,POINT (-58.4458207903149 -34.5933534724551),VILLA CRESPO
-58.4671658425584,-34.595022511619,R031,755.0,"YERUA@BIELSA, RAFAEL, Dr.",Barrios,POINT (-58.4671658425584 -34.595022511619),PATERNAL
-58.467082888195,-34.5932893480967,R031,754.0,PAZ SOLDAN@AVALOS,Barrios,POINT (-58.467082888195 -34.5932893480967),PATERNAL
-58.4668953651626,-34.5916508391172,R031,753.0,ELCANO@BALBOA,Barrios,POINT (-58.4668953651626 -34.5916508391172),PATERNAL
-58.4671804016827,-34.5886002839352,R031,752.0,HEREDIA@MONTENEGRO,Barrios,POINT (-58.4671804016827 -34.5886002839352),VILLA ORTUZAR
-58.4672896522221,-34.5869491574677,R031,751.0,ESTOMBA@GIRARDOT,Barrios,POINT (-58.4672896522221 -34.5869491574677),VILLA ORTUZAR
-58.4906514161306,-34.6091029547144,R032,757.0,GENOVA@CAMPANA,Barrios,POINT (-58.4906514161306 -34.6091029547144),VILLA DEL PARQUE
-58.4898860247348,-34.6078394900008,R032,758.0,ARREGUI@CUENCA,Barrios,POINT (-58.4898860247348 -34.6078394900008),VILLA DEL PARQUE
-58.4910404394583,-34.6101558620605,R032,756.0,LASCANO@LLAVALLOL,Barrios,POINT (-58.4910404394583 -34.6101558620605),VILLA DEL PARQUE
-58.4894268174166,-34.6061753044781,R032,759.0,SANTO TOME@HELGUERA,Barrios,POINT (-58.4894268174166 -34.6061753044781),VILLA DEL PARQUE
-58.4892239555478,-34.6041064681091,R032,760.0,"SASTRE, MARCOS@ARGERICH",Barrios,POINT (-58.4892239555478 -34.6041064681091),VILLA DEL PARQUE
-58.4902123221497,-34.6217413942908,R033,761.0,"DIAZ, CESAR, GRAL.@CHIVILCOY",Barrios,POINT (-58.4902123221497 -34.6217413942908),FLORESTA
-58.4904054308712,-34.620149957625,R033,762.0,"MAGARIÃƒÂOS CERVANTES, A.@BAHIA BLANCA",Barrios,POINT (-58.4904054308712 -34.620149957625),FLORESTA
-58.4908283406529,-34.6169631992223,R033,764.0,SAN BLAS@SAN NICOLAS,Barrios,POINT (-58.4908283406529 -34.6169631992223),VILLA SANTA RITA
-58.4911577551178,-34.61547067449,R033,765.0,"GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO",Barrios,POINT (-58.4911577551178 -34.61547067449),VILLA SANTA RITA
-58.4904887746409,-34.6184472730256,R033,763.0,"CAMARONES@GONZALEZ, JOAQUIN V.",Barrios,POINT (-58.4904887746409 -34.6184472730256),VILLA SANTA RITA
-58.5068398466869,-34.6215074185779,R034,770.0,ALCARAZ@BERMUDEZ,Barrios,POINT (-58.5068398466869 -34.6215074185779),MONTE CASTRO
-58.5050518146275,-34.6218936998726,R034,769.0,MIRANDA@ALLENDE,Barrios,POINT (-58.5050518146275 -34.6218936998726),MONTE CASTRO
-58.5031655352336,-34.6226205625135,R034,768.0,"GONZALEZ, ELPIDIO@JUAREZ, BENITO",Barrios,POINT (-58.5031655352336 -34.6226205625135),MONTE CASTRO
-58.5015809361126,-34.623084474185,R034,767.0,"GARCIA, JUAN AGUSTIN@PAZ, MARCOS",Barrios,POINT (-58.5015809361126 -34.623084474185),MONTE CASTRO
-58.4998420789818,-34.6234528454815,R034,766.0,SAN BLAS@BERNALDES,Barrios,POINT (-58.4998420789818 -34.6234528454815),VELEZ SARSFIELD
-58.5050154460447,-34.6323140650857,R035,771.0,MURATURE@MOLIERE,Barrios,POINT (-58.5050154460447 -34.6323140650857),VILLA LURO
-58.507103723059,-34.6323016319587,R035,772.0,"MAGARIÃƒÂOS CERVANTES, A.@HUGO, VICTOR",Barrios,POINT (-58.507103723059 -34.6323016319587),VILLA LURO
-58.5091692535212,-34.632448261919,R035,773.0,CAMARONES@CORTINA,Barrios,POINT (-58.5091692535212 -34.632448261919),VILLA LURO
-58.5110429828761,-34.6325601429753,R035,774.0,SAN BLAS@IRIGOYEN,Barrios,POINT (-58.5110429828761 -34.6325601429753),VILLA LURO
-58.5126662843206,-34.6323446222497,R035,775.0,"GARCIA, JUAN AGUSTIN@RUIZ DE LOS LLANOS",Barrios,POINT (-58.5126662843206 -34.6323446222497),VERSALLES
-58.5273728390159,-34.6438144854794,R036,780.0,"PALMAR@SUAREZ, JOSE LEON",Barrios,POINT (-58.5273728390159 -34.6438144854794),LINIERS
-58.5261829658236,-34.6428636727673,R036,779.0,"BOSCH, VENTURA@MONTIEL",Barrios,POINT (-58.5261829658236 -34.6428636727673),LINIERS
-58.5248795262453,-34.641559374337,R036,778.0,IBARROLA@CARHUE,Barrios,POINT (-58.5248795262453 -34.641559374337),LINIERS
-58.5235976299263,-34.6401794842928,R036,777.0,"COSQUIN@FALCON, RAMON L.,CNEL.",Barrios,POINT (-58.5235976299263 -34.6401794842928),LINIERS
-58.5226519595371,-34.6380235467865,R036,776.0,"VIEDMA, FRANCISCO de@BARRAGAN",Barrios,POINT (-58.5226519595371 -34.6380235467865),LINIERS
