centroide,cantidad_ciclistas,año,turno,X,Y,RECORRIDO,CRUCE,ÃREA,geometry
689,3,2018,tarde,-58.501415776521,-34.600940061364,R020,"VARELA, JOSE PEDRO@CONCORDIA",Barrios,POINT (-58.501415776521 -34.600940061364)
700,15,2013,mañana,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,13,2013,tarde,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,5,2014,mañana,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,12,2014,tarde,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,6,2015,mañana,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,14,2015,tarde,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,14,2016,mañana,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,8,2016,tarde,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,4,2017,mañana,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,7,2017,tarde,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,7,2018,mañana,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
700,9,2018,tarde,-58.4923956152341,-34.589290091811,R021,"ASUNCION@ARTIGAS, JOSE GERVASIO DE,",Barrios,POINT (-58.4923956152341 -34.589290091811)
701,12,2013,mañana,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,5,2013,tarde,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,8,2014,mañana,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,20,2014,tarde,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,7,2015,mañana,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,9,2015,tarde,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,3,2016,mañana,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,10,2016,tarde,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,5,2017,mañana,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,22,2017,tarde,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,15,2018,mañana,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
701,28,2018,tarde,-58.4929076595202,-34.5906818529059,R021,"MORAN, PEDRO@BOLIVIA",Barrios,POINT (-58.4929076595202 -34.5906818529059)
702,5,2013,mañana,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,3,2013,tarde,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,1,2014,mañana,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,10,2014,tarde,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,1,2015,mañana,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,7,2015,tarde,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,4,2016,mañana,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,8,2016,tarde,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,2,2017,mañana,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,6,2017,tarde,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,6,2018,mañana,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
702,8,2018,tarde,-58.4933725604461,-34.5921241181273,R021,"SOLANO LOPEZ, F., MARISCAL@CONDARCO",Barrios,POINT (-58.4933725604461 -34.5921241181273)
703,3,2013,mañana,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2013,tarde,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2014,mañana,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2014,tarde,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2015,mañana,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,2,2015,tarde,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,3,2016,mañana,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2016,tarde,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2017,mañana,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2017,tarde,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,1,2018,mañana,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
703,2,2018,tarde,-58.493843437367,-34.5935630693471,R021,NAVARRO@TERRADA,Barrios,POINT (-58.493843437367 -34.5935630693471)
704,32,2013,mañana,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,1,2013,tarde,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,9,2014,mañana,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,47,2014,tarde,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,10,2015,mañana,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,42,2015,tarde,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,25,2016,mañana,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,39,2016,tarde,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,29,2017,mañana,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,59,2017,tarde,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,42,2018,mañana,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
704,69,2018,tarde,-58.494279850469,-34.5950309724409,R021,"BEIRO, FRANCISCO@NAZCA",Barrios,POINT (-58.494279850469 -34.5950309724409)
695,13,2013,mañana,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,16,2013,tarde,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,12,2014,mañana,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,13,2014,tarde,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,5,2015,mañana,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,21,2015,tarde,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,7,2016,mañana,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,15,2016,tarde,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,14,2017,mañana,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,19,2017,tarde,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,9,2018,mañana,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
695,13,2018,tarde,-58.4842741572433,-34.585330017187,R022,GANDARA@ALTOLAGUIRRE,Barrios,POINT (-58.4842741572433 -34.585330017187)
696,2,2013,mañana,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,9,2013,tarde,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,7,2014,mañana,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,7,2014,tarde,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,1,2015,mañana,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,11,2015,tarde,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,2,2016,mañana,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,12,2016,tarde,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,8,2017,mañana,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,8,2017,tarde,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,4,2018,mañana,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
696,12,2018,tarde,-58.48248521507,-34.5858727373473,R022,HAMBURGO@BARZANA,Barrios,POINT (-58.48248521507 -34.5858727373473)
697,7,2013,mañana,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,8,2013,tarde,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,4,2014,mañana,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,9,2014,tarde,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,3,2015,mañana,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,5,2015,tarde,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,3,2016,mañana,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,6,2016,tarde,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,2,2017,mañana,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,12,2017,tarde,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,6,2018,mañana,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
697,9,2018,tarde,-58.4780038007659,-34.585753235436,R022,ARISMENDI@BAUNESS,Barrios,POINT (-58.4780038007659 -34.585753235436)
698,18,2013,mañana,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,15,2013,tarde,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,9,2014,mañana,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,7,2014,tarde,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,11,2015,mañana,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,11,2015,tarde,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,5,2016,mañana,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,12,2016,tarde,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,8,2017,mañana,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,4,2017,tarde,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,3,2018,mañana,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
698,12,2018,tarde,-58.4760250081148,-34.5863484211441,R022,LLERENA@AVALOS,Barrios,POINT (-58.4760250081148 -34.5863484211441)
699,4,2013,mañana,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,2,2013,tarde,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,4,2014,mañana,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,2,2014,tarde,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,3,2015,mañana,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,1,2015,tarde,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,11,2016,mañana,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,5,2016,tarde,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,5,2017,mañana,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,4,2017,tarde,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,4,2018,mañana,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
699,6,2018,tarde,-58.4739781322895,-34.5861984106323,R022,CAMPILLO@GAMARRA,Barrios,POINT (-58.4739781322895 -34.5861984106323)
710,9,2013,mañana,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,9,2013,tarde,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,7,2014,mañana,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,14,2014,tarde,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,2,2015,mañana,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,22,2015,tarde,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,7,2016,mañana,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,9,2016,tarde,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,12,2017,mañana,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,8,2017,tarde,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,8,2018,mañana,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
710,17,2018,tarde,-58.4683524736947,-34.5794371844088,R023,HOLMBERG@GIRIBONE,Barrios,POINT (-58.4683524736947 -34.5794371844088)
711,19,2013,mañana,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,11,2013,tarde,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,19,2014,mañana,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,11,2014,tarde,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,21,2015,mañana,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,11,2015,tarde,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,23,2016,mañana,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,9,2016,tarde,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,23,2017,mañana,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,20,2017,tarde,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,23,2018,mañana,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
711,19,2018,tarde,-58.4672646079022,-34.5805618540556,R023,PLAZA@CHARLONE,Barrios,POINT (-58.4672646079022 -34.5805618540556)
712,9,2013,mañana,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,11,2013,tarde,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,13,2014,mañana,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,12,2014,tarde,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,13,2015,mañana,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,11,2015,tarde,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,13,2016,mañana,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,21,2016,tarde,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,14,2017,mañana,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,23,2017,tarde,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,14,2018,mañana,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
712,33,2018,tarde,-58.4661819923516,-34.5816899645085,R023,TRONADOR@ROSETI,Barrios,POINT (-58.4661819923516 -34.5816899645085)
713,16,2013,mañana,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,10,2013,tarde,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,2,2014,mañana,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,6,2014,tarde,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,6,2015,mañana,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,17,2015,tarde,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,4,2016,mañana,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,9,2016,tarde,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,8,2017,mañana,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,13,2017,tarde,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,4,2018,mañana,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
713,13,2018,tarde,-58.4648057481584,-34.582825605884,R023,ESTOMBA@FRAGA,Barrios,POINT (-58.4648057481584 -34.582825605884)
714,5,2013,mañana,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,5,2013,tarde,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,8,2014,mañana,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,17,2014,tarde,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,7,2015,mañana,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,24,2015,tarde,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,10,2016,mañana,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,8,2016,tarde,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,11,2017,mañana,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,9,2017,tarde,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,11,2018,mañana,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
714,13,2018,tarde,-58.463442835515,-34.5839589782701,R023,HEREDIA@GUEVARA,Barrios,POINT (-58.463442835515 -34.5839589782701)
705,4,2013,mañana,-58.4677745198956,-34.5700511771256,R024,"ECHEVERRIA@MARTINEZ, ENRIQUE, GRAL.",Barrios,POINT (-58.4677745198956 -34.5700511771256)
